URL;Titre;Categorie;Description;ImageFilename
https://www.academiedugout.fr/ingredients/haricots-coco_396;Haricots coco;légumes;Le haricot coco est une variété de haricots blancs secs ou à écosser ronds et plutôt gros. Il s’agit d’une légumineuse riche en fibres, en fer et en potassium qui s’inscrit pleinement dans un régime alimentaire équilibré.;haricot-blanc-copy.jpg
https://www.academiedugout.fr/ingredients/haricot-mungo_397;Haricot Mungo;légumes;Le haricot mungo est une plante originaire de l’Inde qui s’est répandue dans toute l’Asie. Cette légumineuse se nomme aussi « soja vert », bien qu’elle ne soit pas de la même espèce botanique que le soja jaune qui fournit le tofu, l’huile, etc. Mais cela explique que ses graines germées - ce que l’on consomme le plus - portent souvent le nom de « germes de soja » ou « pousses de soja ». Ses graines, petites, rondes et vertes, sont surtout utilisées dans la cuisine asiatique. En Asie, elles sont aussi transformées en farine qui sert à faire des nouilles, notamment en Chine.;haricot-mungo-copy.jpg
https://www.academiedugout.fr/ingredients/haricot-plat_398;Haricot plat;légumes;Le haricot plat appartient à la même famille que leharicot vert. L’unique différence : sa cosse est aplatie. Sinon, ce dernier se cuisine de la même manière que le haricot vert cylindrique. Le haricot vert plat, plus gros, plus charnu et encore plus croquant, peut être une alternative audacieuse au… haricot vert classique !;haricot-plat-copy.jpg
https://www.academiedugout.fr/ingredients/haricot-rouge_399;Haricot rouge;légumes;Très répandu dans les Caraïbes et en Amérique latine, le haricot rouge se fraie un chemin dans le paysage gastronomique français. Si son cousin le haricot blanc remporte tous les suffrages, cette légumineuse à la robe d’un bordeaux profond se distingue aussi par un goût plus caractéristique. Le haricot rouge est un haricot sec qui peut faire partie d’un régime équilibré tant son taux de calories est faible. Il est de plus riche en fibres et en oligo-éléments.;haricot-rouge-copy.jpg
https://www.academiedugout.fr/ingredients/haricot-vert_400;Haricot vert;légumes;Sa pauvreté en calories et ses effets rassasiants font du haricot vert un allié santé et minceur. Ce légume dont on consomme aussi bien la gousse que les graines (à l’inverse des haricots à écosser), est un ingrédient phare de la cuisine française. Tous les haricots verts ne sont pas de couleur verte : cet adjectif signifie en fait qu’ils ne sont pas arrivés à maturité. Cuit à la vapeur ou à l’eau, le haricot vert séduit par sa simplicité. Un soupçon d’ail ou d’herbes aromatiques suffit à rehausser sa délicate saveur.;haricot-vert_000.jpg
https://www.academiedugout.fr/ingredients/mousseron_401;Mousseron;légumes;Aussi appelé tricholome de la Saint-Georges, le mousseron est un champignon comestible printanier qui pousse en rond de sorcières, c’est-à-dire en cercle, aussi bien à l’orée de forêts ou de haies qu’au beau milieu d’un gazon de jardin. Ce champignon couleur crème au chapeau bosselé et au pied trapu est rapidement identifiable : il dégage une odeur et une saveur de farine appréciées par les uns mais abhorrées des autres. Le mousseron agrémente les soupes, les poêlées de légumes et accompagne volontiers viandes et poissons.;mousseron-copy.jpg
https://www.academiedugout.fr/ingredients/petit-pois_402;Petit pois;légumes;Le pois est une plante grimpante classée dans la famille des légumineuses dont les fruits, les gousses vertes comestibles, renferment de petites graines vertes : les petits pois. Ces grains verts et tendres au goût subtilement sucré sont inscrits dans le patrimoine culinaire français. Grimod de la Reynière (1758-1837) affirme d’ailleurs dans le Gastronome français ou l’art de bien vivre que « les petits pois sont, sans contredit, le meilleur de tous les légumes qui se mangent à Paris ». Un succès qui perdure surtout auprès des tout-petits.;pois_000.jpg
https://www.academiedugout.fr/ingredients/radis-noir_403;Radis noir;légumes;Le radis noir, aussi appelé gros gris, est la racine d’une plante herbacée de la même famille que le radis rose, celle des brassicacées. Moins consommé que ce dernier, ce radis a une peau noire et rugueuse et une chair blanche à la fois amère et piquante qui s’apprête aussi bien crue que cuite.  Le radis noir a de nombreuses propriétés médicinales et il est très utilisé en phytothérapie. Il purifie le foie et favorise la digestion. En résumé, le radis noir est le légume détox par excellence.;radis-noir-copy.jpg
https://www.academiedugout.fr/ingredients/radis-rose_404;Radis rose;légumes;Le radis rose est un légume-racine à chair blanche dont la couleur de la peau et la forme peuvent changer. Certaines variétés présentent une racine ronde, d’autres une racine allongée avec des couleurs allant du blanc rosé au rouge écarlate. Ce légume subtilement piquant qui se consomme aussi bien cru que cuit. Les fanes de radis sont comestibles et offrent de multiples possibilités culinaires.;radis-rose-copy.jpg
https://www.academiedugout.fr/ingredients/salade_405;Salade;légumes;En français, le mot « salade » désigne à la fois un plat où sont mélangées toutes sortes de produits divers et variés, chauds ou froids et diversement assaisonnés, et les plantes potagères dont les feuilles sont consommées et dont il existe des centaines de variétés. La salade verte (c’est ainsi qu’on la nomme souvent) fait partie du quotidien d’une alimentation équilibrée, qu’elle soit servie au début ou en fin de repas.;salade-laitue.jpg
https://www.academiedugout.fr/ingredients/salicorne_406;Salicorne;poissons et fruits de mer;Salicorne, passe-pierre ou haricot de mer, autant de noms pour désigner cette plante sauvage comestible qui pousse dans les prés salés de la Baie de Somme et plus généralement sur le littoral atlantique. On la reconnaît à ses petites ramifications renflées et à son goût iodée. La salicorne, récoltée par les pêcheurs à pied, se consomme crue ou cuite et se cuisine comme les haricots verts. Ce légume de mer croquant riche en vitamine et en oligo-éléments est sans conteste un aliment à découvrir.;salicorne-copy.jpg
https://www.academiedugout.fr/ingredients/shiitake_407;Shiitake;légumes;Lentin de chêne, champignon noir ou encore champignon parfumé sont les autres noms donnés au shiitake, ce champignon originaire d’Extrême-Orient. Cultivé depuis des millénaires, le shiitake fait partie de l’alimentation quotidienne des Japonais, des Chinois et des Coréens. Il est apprécié non seulement pour ses remarquables vertus nutritionnelles mais aussi pour son parfum à la fois doux et puissant. Deuxième champignon le plus cultivé au monde après leschampignons de Paris, le shiitake, est cultivé en France depuis les années 70.;shiitake-copy.jpg
https://www.academiedugout.fr/ingredients/sucrine_408;Sucrine;légumes;La sucrine est une salade de la famille des laitues pommées et grasses. C’est une petite laitue de forme légèrement allongée aux feuilles épaisses, serrées et charnues principalement cultivée dans le Midi de la France où elle est d’ailleurs surnommée « craquerelle du Midi ». Ses feuilles ondulées et croquantes subtilement sucrées, d’où son nom, s’apprêtent en salade ou en accompagnement chaud lorsqu’elle poêlée ou cuite à l’étouffée.;sucrine-copy.jpg
https://www.academiedugout.fr/ingredients/truffe-blanche_409;Truffe blanche;légumes;Latruffe blanche d’Alba(Tuber Magnatum Pico) qui se récolte uniquement dans le Piémont en Italie est une truffe sauvage qui n’a jamais pu être adaptée à la pousse en truffières, à l’inverse de la truffe noire Ce qui explique, outre son parfum et sa saveur exceptionnels, cette rareté et son prix (le kilo peut atteindre plus de 4000 euros). La truffe blanche se caractérise par une couleur extérieure ocre légèrement rosée, une chair sombre striée de nervures blanches et un parfum légèrement alliacé, puissant et envoûtant.;truffe-blanche-copy.jpg
https://www.academiedugout.fr/ingredients/truffe-noire_410;Truffe noire;légumes;Consommée depuis l’Antiquité mais adoubée au XIXème siècle par le gastronome Brillat-Savarin qui la qualifia de « diamant de la cuisine », la truffe noire (Tuber Melanosporum) est un mets savoureux, parfumé et très recherché qui séduit toujours autant le palais des fins gourmets. Ce champignon souterrain noir qui pousse près d’arbres comme le chêne se caractérise par un aspect boursouflé, par des veines blanches et par une odeur de sous-bois.;truffe-noire-copy.jpg
https://www.academiedugout.fr/ingredients/biscotte_411;Biscotte;pâtes, riz, graines, céréales et pains;"Tranche de pain de mie cuite à deux reprises (ndlr : bis-cotto signifie ""cuit deux fois""), la biscotte aurait, selon la légende, été inventée par un boulanger de Nanterre, monsieur Heudebert. Au début du XXe siècle, ce dernier aurait procédé à une seconde cuisson du pain qu’il n’avait pas vendu afin de le conserver plus longtemps. C’est ainsi que serait née la biscotte. Grâce à cette technique de double cuisson, la biscotte contient très peu d’eau ce qui la rend légère et très croustillante.";fotolia_34000721_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/ble_412;Blé;pâtes, riz, graines, céréales et pains;Avec le maïs et le riz, le blé est la troisième céréale la plus consommée au monde. Elle est cultivée depuis près de 10.000 ans et représente un aliment de base pour beaucoup de populations. Sur cette plante, ce sont les grains qui constituent l’épi qui sont consommés. Aujourd’hui, il existe des centaines de variétés de blé. Mais les deux plus connues sont le blé dur, utilisé pour produire les pâtes et la semoule, et le blé tendre, appelé aussi froment, avec lequel est préparé le pain. Depuis quelques années, des variétés anciennes de blé ont été remises au goût du jour, à l’image de l’épeautre, du petit épeautre ou encore du kamut.;fotolia_48780945_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/blini_413;Blini;pâtes, riz, graines, céréales et pains;D’origine russe, le blini est une petite crêpe épaisse confectionnée la plupart du temps avec une farine de blé et cuite à la poêle. On peut toutefois faire des blinis avec toutes sortes de farines (sarrasin, mil, avoine, etc.). A l’origine, les blinis étaient généralement servis à l’occasion de fêtes religieuses ou de rituels païens, comme la célébration du solstice d’hiver. Avec sa forme ronde et sa couleur dorée, le blini était en effet considéré comme un symbole du soleil.;fotolia_53346787_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/chapelure_414;Chapelure;pâtes, riz, graines, céréales et pains;La chapelure désigne la poudre plus ou moins grossière obtenue par broyage du pain dur, de biscottes ou du pain de mie. Elle est parfois qualifiée de « panure », en référence à son utilisation première en cuisine. Lorsqu'elle est composée de flocons de pain croustillants, la chapelure prend le nom de « panko », panure d'origine japonaise.;fotolia_43211232_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/croutons_415;Croûtons;pâtes, riz, graines, céréales et pains;Le croûton désigne un petit morceau de pain croquant de différentes formes (dés, billes, palets...), séché au four ou frit. Il peut être nature ou aromatisé (ail, herbes de Provence...). On les retrouve alors dans des salades ou dans des soupes. On appelle également croûton le quignon (extrémité) d'un pain ou d'une baguette.;fotolia_50792183_subscription_l-copy.jpg
https://www.academiedugout.fr/ingredients/flocons-davoine_416;Flocons d’avoine;pâtes, riz, graines, céréales et pains;L’avoine est une plante bisannuelle cultivée principalement en Europe et en Amérique. Utilisée dans l’alimentation humaine et animale, l’avoine fait partie des céréales à pailles. Les flocons d’avoine sont transformés après la récolte des grains. Il sont nettoyés, débarrassés de tout corps étranger avant d’être cuits à la vapeur et écrasés par une floconneuse (deux cylindres). Ils sont alors séchés avant d’être conditionnés. Il est possible d’en fabriquer soi-même (en troquant l’énorme floconneuse contre un rouleau à pâtisserie), mais le résultat est toujours moins fin que les flocons d’avoine industriels.;fotolia_63534100_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/frik-freekeh-freeke-ou-freek_417;Frik (freekeh, freeké ou freek);pâtes, riz, graines, céréales et pains;"Quelle que soit sa graphie, le frik, freekeh, freeké, freek ou même farik, est un cousin du boulgour. C’est aussi un blé dur mais vert car il est récolté avant sa maturité. Les épis sont ensuite légèrement brûlés pour stopper la germination des grains, puis séchés au soleil.  Les grains restent entiers ou sont concassés. Le frik est très tendre, a une saveur assez sucrée et un petit goût de fumée. 
Très utilisé dans la cuisine orientale depuis des millénaires, le frik entre dans la composition de nombreuses recettes salées ou sucrées.";fotolia_16501961_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/lumaconi_418;Lumaconi;pâtes, riz, graines, céréales et pains;Les lumaconis sont des grosses pâtes coudées d'origine italienne. Leur nom signifie « escargot », en référence à leur forme rappelant la coquille de ce petit gastéropode. Les lumaconis sont traditionnellement réalisées avec de lasemoule de blédur.;fotolia_48653217_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/macaroni_419;Macaroni;pâtes, riz, graines, céréales et pains;Les macaronis sont des pâtes d'origine italienne, en forme de petit tuyau. Leur longueur varie de 3 à 5 cm et leur diamètre, de 5 mm à 1 cm. Les macaronis traditionnels sont réalisés avec de lasemoule de blédur et ne contiennent pas d’œuf.;fotolia_12097796_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/malte-dorge_420;Malte d'orge;épices, huiles et condiments;Le malt d'orge est, avec le houblon, l'un des ingrédients de base de la bière. Il est riche en fibres, vitamines B, minéraux et oligo-éléments (sélénium, phosphore, magnésium, fer, zinc et cuivre) . Pour obtenir du malt, les graines d'orge sont tout d'abord germées, séchées avant d'être touraillées (chauffées entre 80 et 105°C) ou « maltées ». Les enzymes libérées durant la germination de la graine d'orge permettront, avec le concours des levures, de transformer les sucres de la bière en alcool. Selon le degré de touraillage du malt, la bière sera plus ou moins sombre (bière blanche, blonde, rousse, brune).;fotolia_58967587_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/noisette_421;Noisette;pâtes, riz, graines, céréales et pains;Petit fruit à coque de couleur brune, la noisette est issue du noisetier. Comme l’amande ou encore la noix, la noisette est un oléagineux, donc un aliment riche en matière grasse. D’ailleurs, de la noisette, que l’on peut déguster entière ou concassée, salée ou nature, on extrait une huile au goût très parfumé.;fotolia_62309338_subscription_l-copy.jpg
https://www.academiedugout.fr/ingredients/noix-de-cajou_422;Noix de cajou;pâtes, riz, graines, céréales et pains;La noix de cajou, également appelée anacarde, est issue d’un arbre originaire du Brésil appelé l’anacradier. La noix de cajou pousse dans une coque verte accrochée à l’extrémité du fruit rouge-orangé de l’anacardier (la pomme cajou).;fotolia_45080723_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/noix-de-macadamia_423;Noix de macadamia;pâtes, riz, graines, céréales et pains;Fruit à coque, la noix de macadamia est issue du noyer du Queensland, un arbre tropical originaire d'Australie. Elle est également cultivée en Nouvelle-Zélande, en Afrique du Sud et en Amérique du Sud. Elle possède deux coques : la première est verte et appelé le « brou », la seconde est très dure et de couleur brune. La noix de macadamia a un goût fin et délicat.;fotolia_57973130_subscription_l-copy.jpg
https://www.academiedugout.fr/ingredients/noix-de-muscade_424;Noix de muscade;épices, huiles et condiments;Noyau du fruit du muscadier, la noix de muscade est une épice originaire de l’archipel des Moluques, en Indonésie. Elle est contenue dans une coque marron assez dure, elle-même entourée d’une membrane rouge-orangée appeléemacis. Le parfum de la noix de muscade est très aromatique mais cette épice à la saveur chaude est à consommer avec modération. En grande quantité, elle est en effet considérée comme toxique.;fotolia_61867980_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/noix-de-pecan_425;Noix de pécan;pâtes, riz, graines, céréales et pains;La noix de pécan est le fruit du pacanier, un arbre originaire d’Amérique du Nord. Sous son brou et sa coque lisse de couleur beige, la noix de pécan se présente sous forme de cerneaux, comme les noix. Sur le plan gustatif, la noix de pécan est d’ailleurs assez proche de la noix même si son goût est un peu plus fin et moins astringent.;fotolia_58209024_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/noix-du-bresil_426;Noix du Brésil;pâtes, riz, graines, céréales et pains;La noix du Brésil est un fruit sec originaire d’Amérique du Sud, plus spécifiquement de la forêt amazonienne. Sous sa coque marron, elle se présente sous la forme d’une amande blanche bombée recouverte d’une fine peau brune. Il faut noter que la noix du Brésil ressemble beaucoup à la noix de coco : plusieurs noix sont contenues dans une grosse coque épaisse, brune et recouverte de filaments comme celle de la noix de coco.;fotolia_51859057_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/son-de-ble_427;Son de blé;pâtes, riz, graines, céréales et pains;Le son de blé est l’enveloppe naturelle du grain de la céréale. Essentiellement composé de fibres cellulosiques insolubles, c’est un allié de choix en cas de constipation ponctuelle. Il peut se cuisiner en petits pains ou en galettes ou peut simplement être saupoudré sur des plats. On peut aussi le consommer seul à la cuillère.;fotolia_57881382_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/spaghetti_428;Spaghetti;pâtes, riz, graines, céréales et pains;Ces longues pâtes desemoule de blédur, toutes en finesse, sont un grand classique de la gastronomie italienne. Leur nom vient de l’italienspago, ficelle. Difficile de retracer leur origine : une histoire veut que Marco Polo ait découvert les nouilles asiatiques lors d’un voyage en Chine, tandis que certains mentionnent la découverte de « machines à pâtes » dans les ruines de Pompéi. Quoiqu’il en soit, c’est désormais une préparation traditionnelle : si l’on en trouve des frais, les spaghettis s’achètent généralement sous forme de pâtes sèches dans le commerce.;fotolia_61286908_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/spaghettini_429;Spaghettini;pâtes, riz, graines, céréales et pains;Les spaghettinis sont des spaghettis très fins. Ils tirent leur nom de l’italienspago, ficelle. Ces longues pâtes desemoule de blé dur, toutes en finesse, sont un grand classique de la gastronomie italienne, qui rayonne depuis longtemps à travers le monde.;fotolia_42508096_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/tagliatelles_430;Tagliatelles;pâtes, riz, graines, céréales et pains;Les tagliatelles sont de fines et longues bandes de pâte alimentaire. Originaires du centre et du nord de l’Italie, elles doivent, selon les recommandations officielles de la « Confraternita del Tortellino et l'Accademia Italiana della Cucina » (confrérie du Tortellino et académie Italienne de la Cuisine) mesurer 8 mm de largeur cuites, donc environ 7 mm crues.;fotolia_48751019_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/arachide-ou-cacahuete_431;Arachide (ou cacahuète);pâtes, riz, graines, céréales et pains;L’arachide, également appelée cacahuète, est souvent, à tort, considéré comme une noix. L’arachis hypogaeaappartient en fait à la famille des légumineuses. La cacahuète désigne la partie souterraine d’une plante annuelle aux fruits jaunes, et se distingue par ses gousses arrondies et nervurées mesurant de 3 à 4 centimètres de long. C’est cette gousse, apparentée à une coque, qui est commercialisée sous le nom d’arachide ou de cacahuète. Elle contient deux graines ovoïdes recouverte d’une membrane (ou tégument) rouge. Ce sont ces deux graines que l’on consomme, crues ou grillées.;fotolia_51988975_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/gnocchis_432;Gnocchis;pâtes, riz, graines, céréales et pains;Classés dans la famille des pâtes alimentaires, les gnocchis sont une spécialité italienne préparée soit à base de pomme de terre (les plus courants), soit à base de semoule de blé dur. Ces petites pâtes de forme oblongue se cuisinent comme les autres pâtes et peuvent s’accompagner de différentes sauces. C’est pourtant la composition de la pâte à gnocchis qui peut révéler quelques surprises : on peut y ajouter des légumes et même en faire des versions sucrées.;gnocchi-copy.jpg
https://www.academiedugout.fr/ingredients/graines-de-pavot_433;Graines de pavot;épices, huiles et condiments;Les graines de pavot sont extraites des capsules des fleurs de pavot arrivées à maturité. Ces oléagineuses peuvent être noires bleutées, jaunes ou blanches. Très utilisées dans la cuisine de l’Europe de l’Est et centrale pour des préparations aussi bien sucrées que salées, ces graines croquantes au léger goût de noisette bénéficient d’un regain d’intérêt dans la cuisine occidentale. Les graines de pavot renferment de plus de nombreux nutriments dont le calcium et la vitamine B.;graine-de-pavot-copy.jpg
https://www.academiedugout.fr/ingredients/graine-de-tournesol_435;Graines de tournesol;pâtes, riz, graines, céréales et pains;Tout comme les graines de lin ou les graines de courge, les graines de tournesol sont des oléagineuses qui, en complément de fruits et légumes, apportent des nutriments aussi essentiels qu’indispensables à la santé. A utiliser avec parcimonie car très caloriques, les graines de tournesol apportent une petite touche croquante aux préparations sucrées comme salées.;pipas-copy.jpg
https://www.academiedugout.fr/ingredients/gressins_436;Gressin;pâtes, riz, graines, céréales et pains;Les gressins (grissini en italien) sont de petits pains de forme allongée, en spirale ou non, originaires de Turin et très appréciés à l’heure de l’apéritif.;gressin-copy.jpg
https://www.academiedugout.fr/ingredients/muesli_437;Muesli;pâtes, riz, graines, céréales et pains;Le muesli est un mélange de flocons de céréales, de fruits et de fruits secs que l’on consomme au petit-déjeuner. Créée en 1900 en Suisse alémanique par le Docteur Maximilian Bircher-Benner, cette préparation riche en fibres alimentaires est un condensé idéal de ce que préconisent aujourd’hui les nutritionnistes en matière de régime diététique. Son excellent apport en glucides complexes, en vitamines et minéraux font de ce mélange un repas équilibré et fonctionnel pour tous types de consommateurs.;muesli-copy.jpg
https://www.academiedugout.fr/ingredients/pain-au-levain_438;Pain au levain;pâtes, riz, graines, céréales et pains;Le pain au levain se distingue du pain fabriqué à partir de levure de boulanger par son arôme, sa texture et sa conservation. Le levain est un ferment naturel que l’on incorpore à la pâte à pain pour la faire lever. Technique ancienne largement usitée au Moyen-Age. Ce ferment est un mélange d’eau et de farine qui se présente sous la forme d’une pâte assez consistante. C’est cette farine fermentée dans laquelle se sont développées des levures et des bactéries lactiques qui confère au pain au levain ce goût acidulé et cette couleur grisâtre.;pain-levain-copy.jpg
https://www.academiedugout.fr/ingredients/pain-complet_439;Pain complet;pâtes, riz, graines, céréales et pains;Le pain complet est le pain à privilégier dans le cadre d’une alimentation saine et équilibrée. Il est soit fabriqué à partir de farine complète (son en partie retiré, farine type 110) ou de farine intégrale (son et germe, farine type 150). Il s’agit de farines peu raffinées qui conservent la plupart de leurs nutriments contrairement à la farine blanche. Extrêmement riches en fibres et oligo-éléments, le pain complet est un ingrédient à consommer au quotidien.;complet-copy.jpg
https://www.academiedugout.fr/ingredients/pain-de-campagne_440;Pain de campagne;pâtes, riz, graines, céréales et pains;Le pain de campagne est le plus souvent un mélange de farine de blé et de seigle mais il peut seulement être fait à partir de farine de blé. Sa composition peut varier, c’est pourquoi on ne lui connaît pas de recette de base précise. On sait toutefois que le pétrissage et le mode de fermentation permettent à la pâte de ne pas blanchir. Le pain de campagne est souvent rangé dans la catégorie des pains rustiques : sa croûte, la couleur légèrement beige de sa mie et sa saveur quelque peu acide le distingue du pain blanc.;pain-campagne-copy.jpg
https://www.academiedugout.fr/ingredients/pain-de-mie_441;Pain de mie;pâtes, riz, graines, céréales et pains;Croque-monsieurs et autres clubs sandwichs ne seraient pas ce qu’ils sont sans ces tranches de pain de mie qui font toute leur notoriété. Ce pain dépourvue de croûte et arborant une mie blanche est un pain levé qui peut être légèrement sucré ou non. Son caractère moelleux et son goût assez neutre font de lui un pain s’adaptant à différents moments de la journée et à différents types de préparations sucrées ou salées.;pain-de-mie-copy.jpg
https://www.academiedugout.fr/ingredients/pain-de-seigle_442;Pain de seigle;pâtes, riz, graines, céréales et pains;Le seigle est une céréale qui nécessite d’être associée à une autre pour être panifiable. Le pain au seigle est donc le plus souvent mélangé à de la farine de blé. Sa saveur légèrement acide confère davantage de caractère qu’un pain fait à partir de farine blanchie. Ce pain riche en fibre reste toutefois plus difficile à digérer. Le pain de seigle ne convient pas aux régimes sans gluten.;pain-seigle-copy.jpg
https://www.academiedugout.fr/ingredients/pain-pita_443;Pain pita;pâtes, riz, graines, céréales et pains;Consommé quotidiennement dans les pays du Proche et du Moyen-Orient mais aussi dans certains pays des Balkans et du pourtour méditerranéen, ce pain qui se présente sous la forme d’une galette revêt différentes formes (rond, ovale) et différentes appellations (pide en turc, khubz en arabe). On l’appelle pain libanais, pain turc et plus généralement pain arabe. Il sert d’accompagnement en plat principal, pour les mezzés ou se déguste avec du miel. Mais on le connait surtout pour les kebabs ou les sandwichs fallafels.;pita-copy.jpg
https://www.academiedugout.fr/ingredients/penne-rigate_444;Penne rigate;pâtes, riz, graines, céréales et pains;Les pennes rigate sont des pâtes alimentaires fabriquées à partir de semoule de blé dur et d’eau originaires de la Campanie au sud de l’Italie. Elles se présentent sous la forme d’un tube dont les extrémités sont biseautées. Ces pennes, plumes en français, peuvent être lisses ou striées, en format mini ou de taille moyenne. Les sauces s’introduisent à l’intérieur des pennes, ce qui rend leur dégustation encore plus agréable.;fotolia_53843495_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/petit-epeautre_445;Petit épeautre;pâtes, riz, graines, céréales et pains;Le petit épeautre est considéré comme la céréale la plus ancienne cultivée par l’Homme. Cette cousine du blé a l’avantage d’être pauvre en gluten et de dégager une saveur rustique. Il est cependant à distinguer du grand épeautre qui lui se rapproche davantage du blé tendre d’un point de vue génétique. Le petit épeautre est une bonne alternative aux pâtes et au riz. Mais cette céréale tendre se démarque surtout par sa richesse nutritionnelle incomparable.;petit-epeautre-copy.jpg
https://www.academiedugout.fr/ingredients/semoule_446;Semoule;pâtes, riz, graines, céréales et pains;Pour résumer, la semoule est une farine moulue grossièrement. Pour être plus précis, ce produit intermédiaire entre le grain et la farine résulte de la mouture de grains de maïs, de blé ou de sarrasin séchés puis tamisés. Avec ces différentes semoules, on peut réaliser des préparations salées et sucrées. Souvent riche en protéines et en nutriments, la semoule est un aliment surtout pauvre en matières grasses.;semoule-copy.jpg
https://www.academiedugout.fr/ingredients/semoule-de-ble_447;Semoule de blé;pâtes, riz, graines, céréales et pains;La semoule de blé résulte de la fragmentation de grains de blé dur qui, contrairement au blé tendre, doit subir des transformations pour être consommé. Une fois le germe et le son retirés, l’amande est moulue avant d’être humidifiée. La pâte obtenue donne, après des phases de cuisson, de séchage et de tamisage, des granulés de tailles différentes. Riche en protéines et en gluten, la semoule est l’ingrédient essentiel à la fabrication des pâtes alimentaires.;semoule-ble-copy.jpg
https://www.academiedugout.fr/ingredients/semoule-de-mais_448;Semoule de maïs;pâtes, riz, graines, céréales et pains;La semoule de maïs est obtenue après mouture de grains de maïs décortiqués et dégermés que l’on a humidifiés puis séchés. Aussi appelée «polenta», cette semoule rentre aussi bien dans la composition de mets salés que sucrés et étonne grâce à la diversité de ses textures : elle peut être crémeuse, ferme ou franchement dure. Une particularité qui lui permet de s’accommoder de multiples façons.;polenta-copy.jpg
https://www.academiedugout.fr/ingredients/anguille_449;Anguille;poissons et fruits de mer;L’anguille ressemble furieusement à un serpent. Elle mesure en moyenne 60 cm. Sa peau, très épaisse, est visqueuse. Une puissante mâchoire garnie de nombreuses petites dents, indices de sa voracité, occupe une grande partie de sa tête.C’est un poisson d’eau douce mystérieux car il va se reproduire (et mourir) dans les profondeurs maritimes à des milliers de kilomètres de son lieu de vie que sont les cours d’eau. Les larves flottent ensuite jusqu’à ce qu’elles retrouvent les côtes où vivaient leurs parents, et prennent le nom de civelles ou de pibales lorsqu’elles y arrivent.;fotolia_48936411_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/carpe_450;Carpe;poissons et fruits de mer;On trouve ce poisson d’eau douce dans les cours d’eau d’Europe, d’Amérique du Nord, d’Afrique ou d’Asie. En général, la carpe pèse une dizaine de kilos et mesure une quarantaine de centimètres. Mais on peut trouver des spécimens bien plus imposants allant jusqu’à 25 kilos et mesurant plus de 70 centimètres.;fotolia_60025309_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/carrelet-ou-plie_451;Carrelet (Plie);poissons et fruits de mer;Le carrelet, également appelée plie commune, est un poisson plat vivant dans l’Atlantique et le Pacifique. Ce cousin de la barbue se distingue par sa peau brune tachetée d’orange. LePleuronectes platessamesure généralement une trentaine de centimètres pour un poids allant de 3 à 7 kilos. Attention toutefois : cette espèce est victime de la surpêche. Les quotas de pêche sont souvent dépassés, et en 20 ans, le nombre de géniteurs a été divisée par deux.;fotolia_15622652_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/colinot_452;Colinot (Merlu);poissons et fruits de mer;Le colinot, ou colineau, est un poisson marin appartenant à la famille des Merlucciidae. Il est également commercialisé sous le nom de « merlu » ou de « bardot » selon les régions. Le colinot se reconnaît notamment à ses deux nageoires dorsales et à sa gueule dotée de minuscules dents. Sa taille varie de 15-20 cm pour les plus jeunes spécimens à plus d'un mètre pour les adultes. Seuls les individus de plus de 27 cm peuvent être prélevés. Son goût peu marqué en fait un poisson apprécié des enfants.;fotolia_57227554_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/coques_453;Coques;poissons et fruits de mer;Les coques sont des fruits de mer à la coquille arrondie et striée verticalement. Elles renferment une petit noix ferme et charnue, ourlée d'un liseré orange appelé « corail ». Les coques sont ramassées à l'aide d'un râteau, sur les plages de l'Atlantique soumises aux marées. Peu caloriques, elles sont riches en fer, phosphore, zinc et sont bien pourvues en calcium et magnésium.;fotolia_47937603_subscription_xl-copy.jpg
